 HBA1   CLA   244    -40.787   62.893  -14.657
 HBA2   CLA   244    -40.561   64.515  -13.916
  CGA   CLA   244    -42.572   64.102  -14.422
  O1A   CLA   244    -43.476   64.499  -13.704
  O2A   CLA   244    -42.814   64.082  -15.768
   NB   CLA   244    -43.274   60.025  -16.937
  C1B   CLA   244    -44.278   60.641  -16.274
  C2B   CLA   244    -45.480   60.765  -17.113
  C3B   CLA   244    -45.151   60.269  -18.333
  C4B   CLA   244    -43.733   59.799  -18.246
  CMB   CLA   244    -46.707   61.388  -16.643
 HMB1   CLA   244    -46.565   62.482  -16.583
 HMB2   CLA   244    -46.965   60.986  -15.641
 HMB3   CLA   244    -47.538   61.162  -17.344
  CAB   CLA   244    -45.982   60.194  -19.500
  HAB   CLA   244    -46.298   59.184  -19.791
  CBB   CLA   244    -46.451   61.221  -20.201
 HBB1   CLA   244    -46.221   62.253  -19.906
 HBB2   CLA   244    -47.138   61.069  -21.050
   NC   CLA   244    -40.888   58.738  -18.039
  C1C   CLA   244    -41.663   58.733  -19.148
  C2C   CLA   244    -40.894   58.217  -20.261
  C3C   CLA   244    -39.598   58.020  -19.814
  C4C   CLA   244    -39.614   58.331  -18.405
  CMC   CLA   244    -41.395   58.032  -21.609
 HMC1   CLA   244    -40.991   58.830  -22.262
 HMC2   CLA   244    -42.502   58.074  -21.625
 HMC3   CLA   244    -41.067   57.047  -21.998
  CAC   CLA   244    -38.461   57.493  -20.577
 HAC1   CLA   244    -38.828   56.706  -21.274
 HAC2   CLA   244    -37.738   57.005  -19.889
  CBC   CLA   244    -37.773   58.571  -21.369
 HBC1   CLA   244    -37.377   59.353  -20.684
 HBC2   CLA   244    -38.482   59.057  -22.068
 HBC3   CLA   244    -36.922   58.159  -21.949
   ND   CLA   244    -39.641   59.108  -15.590
  C1D   CLA   244    -38.505   58.573  -16.235
  C2D   CLA   244    -37.382   58.538  -15.288
  C3D   CLA   244    -37.811   59.255  -14.194
  C4D   CLA   244    -39.201   59.631  -14.458
  CMD   CLA   244    -36.091   57.916  -15.535
 HMD1   CLA   244    -35.932   57.762  -16.619
 HMD2   CLA   244    -36.044   56.937  -15.017
 HMD3   CLA   244    -35.275   58.559  -15.155
  CAD   CLA   244    -37.481   59.744  -12.881
  OBD   CLA   244    -36.460   59.603  -12.240
  CBD   CLA   244    -38.675   60.599  -12.378
 HBD1   CLA   244    -38.330   61.654  -12.400
  CGD   CLA   244    -39.045   60.262  -10.958
  O1D   CLA   244    -40.092   59.805  -10.514
  O2D   CLA   244    -38.053   60.515  -10.073
  CED   CLA   244    -38.394   60.663   -8.701
 HED1   CLA   244    -38.391   59.670   -8.202
 HED2   CLA   244    -39.381   61.164   -8.569
 HED3   CLA   244    -37.635   61.309   -8.208
   C1   CLA   244    -44.179   64.389  -16.145
   H1   CLA   244    -44.426   65.424  -15.816
   H2   CLA   244    -44.880   63.725  -15.583
   C2   CLA   244    -44.368   64.104  -17.585
   H3   CLA   244    -44.254   63.062  -17.923
   C3   CLA   244    -44.612   65.082  -18.463
   C4   CLA   244    -44.696   66.508  -18.073
   H5   CLA   244    -43.691   66.951  -17.915
   H6   CLA   244    -45.305   66.683  -17.162
   H7   CLA   244    -45.187   67.099  -18.876
   C5   CLA   244    -44.790   64.798  -19.903
   H8   CLA   244    -45.750   65.208  -20.276
   H9   CLA   244    -44.785   63.706  -20.121
   C6   CLA   244    -43.652   65.423  -20.665
  H10   CLA   244    -42.696   65.029  -20.239
  H11   CLA   244    -43.646   66.533  -20.570
   C7   CLA   244    -43.657   65.035  -22.126
  H12   CLA   244    -44.446   65.640  -22.629
  H13   CLA   244    -43.933   63.963  -22.248
   C8   CLA   244    -42.311   65.260  -22.817
  H14   CLA   244    -41.645   64.421  -22.516
   C9   CLA   244    -41.634   66.540  -22.358
  H15   CLA   244    -41.361   66.507  -21.287
  H16   CLA   244    -42.299   67.414  -22.527
  H17   CLA   244    -40.695   66.704  -22.929
  C10   CLA   244    -42.493   65.288  -24.326
  H18   CLA   244    -42.045   66.224  -24.734
  H19   CLA   244    -43.576   65.321  -24.583
  C11   CLA   244    -41.857   64.111  -25.031
  H20   CLA   244    -42.097   64.291  -26.101
  H21   CLA   244    -42.364   63.164  -24.739
  C12   CLA   244    -40.371   64.003  -24.745
  H22   CLA   244    -40.202   63.442  -23.801
  H23   CLA   244    -40.002   65.040  -24.554
  C13   CLA   244    -39.479   63.441  -25.857
  H24   CLA   244    -38.660   64.182  -26.044
  C14   CLA   244    -40.171   63.235  -27.193
  H25   CLA   244    -40.581   64.189  -27.587
  H26   CLA   244    -40.988   62.498  -27.088
  H27   CLA   244    -39.451   62.844  -27.943
  C15   CLA   244    -38.828   62.139  -25.415
  H28   CLA   244    -38.640   61.524  -26.328
  H29   CLA   244    -39.516   61.548  -24.772
  C16   CLA   244    -37.483   62.349  -24.745
  H30   CLA   244    -37.668   62.811  -23.753
  H31   CLA   244    -36.865   63.061  -25.340
  C17   CLA   244    -36.734   61.036  -24.647
  H32   CLA   244    -36.561   60.633  -25.671
  H33   CLA   244    -37.368   60.301  -24.101
  C18   CLA   244    -35.399   61.130  -23.924
  H34   CLA   244    -34.759   61.863  -24.478
  C19   CLA   244    -35.590   61.650  -22.510
  H35   CLA   244    -36.251   60.978  -21.925
  H36   CLA   244    -36.025   62.670  -22.497
  H37   CLA   244    -34.611   61.722  -21.992
  C20   CLA   244    -34.689   59.789  -23.936
  H38   CLA   244    -34.524   59.446  -24.981
  H39   CLA   244    -35.301   59.024  -23.415
  H40   CLA   244    -33.699   59.860  -23.438
   MG   CLJ   245    -58.412   58.122  -17.196
  CHA   CLJ   245    -55.859   60.010  -15.885
  CHB   CLJ   245    -60.600   59.552  -14.980
  HHB   CLJ   245    -61.276   59.894  -14.201
  CHC   CLJ   245    -60.988   56.829  -18.955
  HHC   CLJ   245    -61.844   56.436  -19.491
  CHD   CLJ   245    -56.245   57.096  -19.821
  HHD   CLJ   245    -55.566   56.756  -20.597
   NA   CLJ   245    -58.222   59.509  -15.645
  C1A   CLJ   245    -57.068   60.198  -15.251
  C2A   CLJ   245    -57.382   61.113  -14.052
  H2A   CLJ   245    -56.708   60.843  -13.210
  C3A   CLJ   245    -58.833   60.727  -13.677
  H3A   CLJ   245    -59.582   61.497  -13.487
  C4A   CLJ   245    -59.269   59.872  -14.851
  CMA   CLJ   245    -58.946   59.936  -12.404
 HMA1   CLJ   245    -58.576   60.527  -11.536
 HMA2   CLJ   245    -58.367   58.991  -12.463
 HMA3   CLJ   245    -60.007   59.666  -12.199
  CAA   CLJ   245    -57.226   62.604  -14.353
 HAA1   CLJ   245    -56.475   62.712  -15.150
 HAA2   CLJ   245    -56.767   63.046  -13.433
  CBA   CLJ   245    -58.509   63.361  -14.617
 HBA1   CLJ   245    -58.285   64.323  -14.069
 HBA2   CLJ   245    -59.474   63.185  -14.158
  CGA   CLJ   245    -58.568   63.877  -16.026
  O1A   CLJ   245    -57.839   64.727  -16.540
  O2A   CLJ   245    -59.555   63.321  -16.814
   NB   CLJ   245    -60.410   58.160  -16.975
  C1B   CLJ   245    -61.122   58.778  -16.012
  C2B   CLJ   245    -62.573   58.525  -16.192
  C3B   CLJ   245    -62.690   57.751  -17.310
  C4B   CLJ   245    -61.316   57.520  -17.834
  CMB   CLJ   245    -63.606   59.087  -15.327
 HMB1   CLJ   245    -63.551   60.195  -15.349
 HMB2   CLJ   245    -63.448   58.725  -14.289
 HMB3   CLJ   245    -64.612   58.762  -15.665
  CAB   CLJ   245    -63.884   57.258  -17.934
  HAB   CLJ   245    -64.658   58.014  -18.139
  CBB   CLJ   245    -64.124   55.990  -18.293
 HBB1   CLJ   245    -63.374   55.207  -18.102
 HBB2   CLJ   245    -65.073   55.706  -18.772
   NC   CLJ   245    -58.558   57.061  -18.993
  C1C   CLJ   245    -59.718   56.580  -19.491
  C2C   CLJ   245    -59.541   55.866  -20.738
  C3C   CLJ   245    -58.190   55.990  -21.042
  C4C   CLJ   245    -57.586   56.738  -19.935
  CMC   CLJ   245    -60.629   55.238  -21.490
 HMC1   CLJ   245    -61.557   55.837  -21.415
 HMC2   CLJ   245    -60.811   54.213  -21.108
 HMC3   CLJ   245    -60.346   55.188  -22.558
  CAC   CLJ   245    -57.516   55.460  -22.236
 HAC1   CLJ   245    -56.552   55.991  -22.371
 HAC2   CLJ   245    -58.139   55.725  -23.121
  CBC   CLJ   245    -57.282   53.973  -22.251
 HBC1   CLJ   245    -58.236   53.431  -22.075
 HBC2   CLJ   245    -56.568   53.684  -21.451
 HBC3   CLJ   245    -56.890   53.645  -23.233
   ND   CLJ   245    -56.488   58.349  -17.714
  C1D   CLJ   245    -55.728   57.852  -18.801
  C2D   CLJ   245    -54.337   58.282  -18.661
  C3D   CLJ   245    -54.322   59.089  -17.539
  C4D   CLJ   245    -55.697   59.136  -17.010
  CMD   CLJ   245    -53.277   57.897  -19.586
 HMD1   CLJ   245    -53.395   58.460  -20.537
 HMD2   CLJ   245    -53.306   56.806  -19.787
 HMD3   CLJ   245    -52.291   58.166  -19.152
  CAD   CLJ   245    -53.529   59.920  -16.674
  OBD   CLJ   245    -52.339   60.149  -16.730
  CBD   CLJ   245    -54.487   60.582  -15.639
 HBD1   CLJ   245    -54.503   61.644  -15.884
  CGD   CLJ   245    -54.093   60.460  -14.194
  O1D   CLJ   245    -54.390   59.583  -13.390
  O2D   CLJ   245    -53.345   61.495  -13.741
  CED   CLJ   245    -52.948   61.466  -12.370
 HED1   CLJ   245    -52.424   60.516  -12.110
 HED2   CLJ   245    -53.821   61.601  -11.693
 HED3   CLJ   245    -52.234   62.296  -12.180
   C1   CLJ   245    -60.832   62.945  -16.234
   H1   CLJ   245    -61.110   63.592  -15.370
   H2   CLJ   245    -60.784   61.894  -15.875
   C2   CLJ   245    -61.907   63.071  -17.252
   H3   CLJ   245    -62.597   63.919  -17.119
   C3   CLJ   245    -62.073   62.279  -18.330
   H4   CLJ   245    -62.905   62.509  -19.014
   C4   CLJ   245    -61.205   61.140  -18.714
   H5   CLJ   245    -60.373   60.958  -17.998
   H6   CLJ   245    -60.743   61.314  -19.710
   H7   CLJ   245    -61.790   60.197  -18.777
   MG   CLJ   246    -51.496   62.206  -21.580
  CHA   CLJ   246    -52.052   63.769  -18.560
  CHB   CLJ   246    -48.441   63.656  -21.781
  HHB   CLJ   246    -47.455   64.111  -21.809
  CHC   CLJ   246    -51.091   60.807  -24.675
  HHC   CLJ   246    -50.946   60.247  -25.589
  CHD   CLJ   246    -54.839   61.009  -21.510
  HHD   CLJ   246    -55.860   60.639  -21.462
   NA   CLJ   246    -50.423   63.491  -20.342
  C1A   CLJ   246    -50.809   63.998  -19.097
  C2A   CLJ   246    -49.696   64.861  -18.509
  H2A   CLJ   246    -50.120   65.843  -18.312
  C3A   CLJ   246    -48.591   64.833  -19.579
  H3A   CLJ   246    -47.650   64.373  -19.205
  C4A   CLJ   246    -49.166   63.913  -20.644
  CMA   CLJ   246    -48.305   66.202  -20.134
 HMA1   CLJ   246    -47.769   66.830  -19.390
 HMA2   CLJ   246    -49.247   66.717  -20.430
 HMA3   CLJ   246    -47.660   66.148  -21.038
  CAA   CLJ   246    -49.120   64.183  -17.282
 HAA1   CLJ   246    -48.644   63.230  -17.611
 HAA2   CLJ   246    -49.930   63.879  -16.582
  CBA   CLJ   246    -48.073   65.028  -16.596
 HBA1   CLJ   246    -47.424   65.565  -17.318
 HBA2   CLJ   246    -47.416   64.368  -15.985
  CGA   CLJ   246    -48.759   65.955  -15.651
  O1A   CLJ   246    -49.523   65.671  -14.725
  O2A   CLJ   246    -48.474   67.268  -15.902
   NB   CLJ   246    -50.047   62.236  -22.979
  C1B   CLJ   246    -48.859   62.863  -22.847
  C2B   CLJ   246    -48.015   62.627  -24.037
  C3B   CLJ   246    -48.723   61.823  -24.887
  C4B   CLJ   246    -50.043   61.546  -24.218
  CMB   CLJ   246    -46.674   63.189  -24.182
 HMB1   CLJ   246    -46.135   63.131  -23.213
 HMB2   CLJ   246    -46.746   64.250  -24.499
 HMB3   CLJ   246    -46.077   62.625  -24.926
  CAB   CLJ   246    -48.218   61.363  -26.159
  HAB   CLJ   246    -47.148   61.568  -26.313
  CBB   CLJ   246    -48.791   60.685  -27.155
 HBB1   CLJ   246    -49.851   60.407  -27.145
 HBB2   CLJ   246    -48.210   60.397  -28.044
   NC   CLJ   246    -52.738   61.103  -22.836
  C1C   CLJ   246    -52.344   60.593  -24.037
  C2C   CLJ   246    -53.415   59.813  -24.628
  C3C   CLJ   246    -54.492   59.906  -23.753
  C4C   CLJ   246    -54.052   60.699  -22.620
  CMC   CLJ   246    -53.334   59.129  -25.918
 HMC1   CLJ   246    -52.412   58.519  -25.956
 HMC2   CLJ   246    -53.300   59.887  -26.728
 HMC3   CLJ   246    -54.219   58.481  -26.070
  CAC   CLJ   246    -55.811   59.280  -23.899
 HAC1   CLJ   246    -56.253   59.101  -22.894
 HAC2   CLJ   246    -55.691   58.283  -24.377
  CBC   CLJ   246    -56.747   60.125  -24.727
 HBC1   CLJ   246    -56.334   60.284  -25.747
 HBC2   CLJ   246    -56.896   61.119  -24.252
 HBC3   CLJ   246    -57.738   59.631  -24.822
   ND   CLJ   246    -53.110   62.320  -20.375
  C1D   CLJ   246    -54.418   61.783  -20.461
  C2D   CLJ   246    -55.183   62.178  -19.268
  C3D   CLJ   246    -54.324   62.926  -18.503
  C4D   CLJ   246    -53.048   62.992  -19.235
  CMD   CLJ   246    -56.575   61.828  -19.018
 HMD1   CLJ   246    -56.720   60.734  -19.131
 HMD2   CLJ   246    -57.229   62.364  -19.738
 HMD3   CLJ   246    -56.861   62.134  -17.990
  CAD   CLJ   246    -54.165   63.682  -17.288
  OBD   CLJ   246    -54.949   63.878  -16.375
  CBD   CLJ   246    -52.729   64.259  -17.302
 HBD1   CLJ   246    -52.232   63.853  -16.404
  CGD   CLJ   246    -52.786   65.750  -17.253
  O1D   CLJ   246    -53.286   66.510  -18.078
  O2D   CLJ   246    -52.231   66.276  -16.134
  CED   CLJ   246    -53.067   66.488  -14.995
 HED1   CLJ   246    -54.046   65.956  -15.071
 HED2   CLJ   246    -53.276   67.574  -14.877
 HED3   CLJ   246    -52.551   66.124  -14.080
   C1   CLJ   246    -49.609   68.138  -16.088
   H1   CLJ   246    -49.320   69.156  -15.738
   H2   CLJ   246    -50.496   67.847  -15.478
   C2   CLJ   246    -49.902   68.179  -17.542
   H3   CLJ   246    -49.260   67.586  -18.198
   C3   CLJ   246    -50.759   69.038  -18.121
   H4   CLJ   246    -50.866   69.036  -19.219
   C4   CLJ   246    -51.516   70.059  -17.359
   H5   CLJ   246    -51.379   70.018  -16.258
   H6   CLJ   246    -52.606   69.940  -17.548
   H7   CLJ   246    -51.237   71.083  -17.689
   MG   CLG   247    -56.009   48.635  -33.060
  CHA   CLG   247    -57.619   48.372  -36.120
  CHB   CLG   247    -57.444   51.730  -32.626
  HHB   CLG   247    -57.605   52.803  -32.607
  CHC   CLG   247    -55.215   48.556  -29.707
  HHC   CLG   247    -54.849   48.579  -28.683
  CHD   CLG   247    -55.126   45.224  -33.306
  HHD   CLG   247    -54.762   44.209  -33.400
   NA   CLG   247    -57.269   49.849  -34.209
  C1A   CLG   247    -57.838   49.551  -35.460
  C2A   CLG   247    -58.710   50.698  -35.961
  H2A   CLG   247    -58.397   51.038  -36.967
  C3A   CLG   247    -58.390   51.830  -34.959
  H3A   CLG   247    -59.329   52.283  -34.573
  C4A   CLG   247    -57.659   51.104  -33.832
  CMA   CLG   247    -57.552   52.895  -35.606
 HMA1   CLG   247    -58.129   53.420  -36.396
 HMA2   CLG   247    -56.659   52.445  -36.092
 HMA3   CLG   247    -57.224   53.654  -34.863
  CAA   CLG   247    -60.197   50.339  -35.984
 HAA1   CLG   247    -60.442   49.704  -36.862
 HAA2   CLG   247    -60.697   51.311  -36.130
  CBA   CLG   247    -60.757   49.782  -34.691
 HBA1   CLG   247    -61.830   50.082  -34.622
 HBA2   CLG   247    -60.238   50.228  -33.817
  CGA   CLG   247    -60.721   48.287  -34.638
  O1A   CLG   247    -60.815   47.474  -35.549
  O2A   CLG   247    -60.515   47.807  -33.381
   NB   CLG   247    -56.247   49.898  -31.506
  C1B   CLG   247    -56.799   51.136  -31.537
  C2B   CLG   247    -56.636   51.807  -30.220
  C3B   CLG   247    -56.006   50.916  -29.393
  C4B   CLG   247    -55.756   49.693  -30.194
  CMB   CLG   247    -57.136   53.144  -29.940
 HMB1   CLG   247    -58.232   53.177  -30.111
 HMB2   CLG   247    -56.633   53.874  -30.608
 HMB3   CLG   247    -56.926   53.418  -28.885
  CAB   CLG   247    -55.651   51.016  -28.007
  HAB   CLG   247    -56.472   50.904  -27.289
  CBB   CLG   247    -54.440   51.316  -27.552
 HBB1   CLG   247    -53.598   51.484  -28.231
 HBB2   CLG   247    -54.249   51.408  -26.472
   NC   CLG   247    -55.288   47.166  -31.759
  C1C   CLG   247    -55.017   47.358  -30.434
  C2C   CLG   247    -54.501   46.136  -29.839
  C3C   CLG   247    -54.498   45.180  -30.846
  C4C   CLG   247    -54.972   45.840  -32.056
  CMC   CLG   247    -54.130   45.974  -28.434
 HMC1   CLG   247    -54.821   46.558  -27.794
 HMC2   CLG   247    -53.092   46.335  -28.286
 HMC3   CLG   247    -54.195   44.907  -28.142
  CAC   CLG   247    -54.068   43.780  -30.717
 HAC1   CLG   247    -53.378   43.671  -29.854
 HAC2   CLG   247    -53.504   43.513  -31.628
  CBC   CLG   247    -55.227   42.825  -30.560
 HBC1   CLG   247    -55.913   42.897  -31.432
 HBC2   CLG   247    -55.806   43.064  -29.641
 HBC3   CLG   247    -54.862   41.778  -30.484
   ND   CLG   247    -56.290   47.106  -34.350
  C1D   CLG   247    -55.754   45.796  -34.390
  C2D   CLG   247    -56.005   45.220  -35.728
  C3D   CLG   247    -56.744   46.151  -36.415
  C4D   CLG   247    -56.896   47.302  -35.514
  CMD   CLG   247    -55.579   43.906  -36.176
 HMD1   CLG   247    -55.610   43.183  -35.336
 HMD2   CLG   247    -54.561   43.980  -36.609
 HMD3   CLG   247    -56.267   43.547  -36.972
  CAD   CLG   247    -57.393   46.478  -37.665
  OBD   CLG   247    -57.488   45.820  -38.690
  CBD   CLG   247    -57.984   47.901  -37.509
 HBD1   CLG   247    -59.077   47.813  -37.657
  CGD   CLG   247    -57.399   48.822  -38.529
  O1D   CLG   247    -56.234   48.825  -38.933
  O2D   CLG   247    -58.282   49.732  -39.031
  CED   CLG   247    -57.929   50.412  -40.237
 HED1   CLG   247    -57.389   49.750  -40.953
 HED2   CLG   247    -57.327   51.309  -40.007
 HED3   CLG   247    -58.862   50.747  -40.741
   C1   CLG   247    -59.648   46.665  -33.261
   H1   CLG   247    -58.874   46.624  -34.060
   H2   CLG   247    -60.268   45.758  -33.379
   C2   CLG   247    -58.988   46.806  -31.941
   H3   CLG   247    -58.618   47.805  -31.664
   C3   CLG   247    -58.800   45.791  -31.080
   C4   CLG   247    -59.243   44.405  -31.350
   H5   CLG   247    -59.941   44.254  -32.193
   H6   CLG   247    -59.756   43.999  -30.454
   H7   CLG   247    -58.359   43.756  -31.531
   C5   CLG   247    -58.128   46.023  -29.777
   H8   CLG   247    -57.245   46.667  -29.939
   H9   CLG   247    -57.735   45.069  -29.360
   C6   CLG   247    -59.025   46.706  -28.770
  H10   CLG   247    -59.239   45.934  -27.991
  H11   CLG   247    -60.009   47.017  -29.195
   C7   CLG   247    -58.367   47.910  -28.121
  H12   CLG   247    -58.565   48.817  -28.729
  H13   CLG   247    -57.262   47.772  -28.094
   C8   CLG   247    -58.818   48.116  -26.681
  H14   CLG   247    -58.364   47.299  -26.080
   C9   CLG   247    -60.330   47.996  -26.562
  H15   CLG   247    -60.713   47.146  -27.136
  H16   CLG   247    -60.823   48.910  -26.959
  H17   CLG   247    -60.636   47.851  -25.508
  C10   CLG   247    -58.339   49.461  -26.143
  H18   CLG   247    -58.634   50.250  -26.866
  H19   CLG   247    -57.227   49.436  -26.091
  C11   CLG   247    -58.871   49.744  -24.753
  H20   CLG   247    -58.651   48.981  -24.024
  H21   CLG   247    -59.988   49.676  -24.788
  C12   CLG   247    -58.755   51.191  -24.326
  H22   CLG   247    -57.677   51.466  -24.280
  H23   CLG   247    -59.149   51.292  -23.287
  C13   CLG   247    -59.498   52.164  -25.231
  H24   CLG   247    -60.012   51.613  -26.055
  C14   CLG   247    -58.546   53.172  -25.840
  H25   CLG   247    -57.739   52.658  -26.404
  H26   CLG   247    -58.081   53.801  -25.053
  H27   CLG   247    -59.088   53.843  -26.541
  C15   CLG   247    -60.580   52.904  -24.459
  H28   CLG   247    -60.127   53.420  -23.589
  H29   CLG   247    -61.342   52.191  -24.076
  H30   CLG   247    -61.088   53.654  -25.101
   MG   CLF   250    -29.955   38.652  -16.212
  CHA   CLF   250    -32.950   38.644  -14.474
  CHB   CLF   250    -30.483   35.385  -17.092
  HHB   CLF   250    -30.622   34.332  -17.323
  CHC   CLF   250    -27.408   38.885  -18.511
  HHC   CLF   250    -26.561   38.936  -19.191
  CHD   CLF   250    -29.826   42.171  -15.821
  HHD   CLF   250    -29.704   43.230  -15.633
   NA   CLF   250    -31.463   37.246  -15.806
  C1A   CLF   250    -32.628   37.430  -15.034
  C2A   CLF   250    -33.457   36.132  -14.960
  H2A   CLF   250    -33.550   35.860  -13.884
  C3A   CLF   250    -32.559   35.095  -15.678
  H3A   CLF   250    -32.958   34.534  -16.531
  C4A   CLF   250    -31.410   35.945  -16.236
  CMA   CLF   250    -32.131   33.992  -14.749
 HMA1   CLF   250    -33.005   33.418  -14.372
 HMA2   CLF   250    -31.573   34.397  -13.875
 HMA3   CLF   250    -31.452   33.278  -15.268
  CAA   CLF   250    -34.858   36.183  -15.570
 HAA1   CLF   250    -35.355   37.151  -15.348
 HAA2   CLF   250    -35.462   35.400  -15.050
  CBA   CLF   250    -34.897   35.836  -17.040
 HBA1   CLF   250    -35.993   35.828  -17.284
 HBA2   CLF   250    -34.589   34.845  -17.400
  CGA   CLF   250    -34.359   36.994  -17.809
  O1A   CLF   250    -34.663   38.181  -17.695
  O2A   CLF   250    -33.401   36.629  -18.710
   NB   CLF   250    -29.086   37.375  -17.502
  C1B   CLF   250    -29.408   36.073  -17.684
  C2B   CLF   250    -28.447   35.459  -18.645
  C3B   CLF   250    -27.575   36.435  -19.047
  C4B   CLF   250    -27.982   37.673  -18.336
  CMB   CLF   250    -28.535   34.080  -19.086
 HMB1   CLF   250    -29.462   33.940  -19.680
 HMB2   CLF   250    -28.561   33.409  -18.203
 HMB3   CLF   250    -27.656   33.817  -19.711
  CAB   CLF   250    -26.497   36.381  -20.001
  HAB   CLF   250    -26.792   36.170  -21.042
  CBB   CLF   250    -25.202   36.564  -19.727
 HBB1   CLF   250    -24.876   36.784  -18.698
 HBB2   CLF   250    -24.441   36.506  -20.520
   NC   CLF   250    -28.836   40.231  -17.011
  C1C   CLF   250    -27.812   40.094  -17.904
  C2C   CLF   250    -27.189   41.377  -18.184
  C3C   CLF   250    -27.910   42.313  -17.454
  C4C   CLF   250    -28.911   41.583  -16.695
  CMC   CLF   250    -26.082   41.603  -19.112
 HMC1   CLF   250    -26.463   41.557  -20.153
 HMC2   CLF   250    -25.313   40.816  -18.971
 HMC3   CLF   250    -25.623   42.596  -18.932
  CAC   CLF   250    -27.667   43.755  -17.383
 HAC1   CLF   250    -28.627   44.288  -17.269
 HAC2   CLF   250    -27.179   44.119  -18.313
  CBC   CLF   250    -26.811   44.073  -16.188
 HBC1   CLF   250    -25.760   43.770  -16.386
 HBC2   CLF   250    -27.147   43.508  -15.298
 HBC3   CLF   250    -26.825   45.162  -15.968
   ND   CLF   250    -31.110   40.126  -15.456
  C1D   CLF   250    -30.860   41.503  -15.229
  C2D   CLF   250    -31.897   42.062  -14.348
  C3D   CLF   250    -32.740   41.017  -14.062
  C4D   CLF   250    -32.198   39.830  -14.749
  CMD   CLF   250    -31.988   43.454  -13.932
 HMD1   CLF   250    -32.857   43.914  -14.444
 HMD2   CLF   250    -31.096   44.015  -14.237
 HMD3   CLF   250    -32.169   43.535  -12.843
  CAD   CLF   250    -33.946   40.620  -13.382
  OBD   CLF   250    -34.768   41.304  -12.789
  CBD   CLF   250    -34.054   39.083  -13.543
 HBD1   CLF   250    -35.025   38.817  -13.967
  CGD   CLF   250    -33.898   38.465  -12.192
  O1D   CLF   250    -33.114   38.818  -11.308
  O2D   CLF   250    -34.732   37.422  -11.951
  CED   CLF   250    -34.657   36.839  -10.655
 HED1   CLF   250    -35.271   37.425   -9.937
 HED2   CLF   250    -33.620   36.772  -10.262
 HED3   CLF   250    -35.076   35.810  -10.681
